City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
523,Madang,PG,2022-01-27 01:33:35,-5.2246,145.7966,86.74,65,100,2.98,light rain
524,Ndele,CF,2022-01-27 01:33:36,8.4109,20.6473,70.5,25,100,5.41,overcast clouds
525,Bam,IR,2022-01-27 01:33:37,29.106,58.357,50.23,33,0,2.42,clear sky
526,Providencia,MX,2022-01-27 01:33:38,28.7167,-111.5833,73.45,49,100,12.15,overcast clouds
527,Torma,EE,2022-01-27 01:33:38,58.8128,26.7383,28.15,96,100,7.76,overcast clouds
528,Kuytun,RU,2022-01-27 01:33:40,54.3419,101.5036,-9.42,100,100,3.24,overcast clouds
529,Udimskiy,RU,2022-01-27 01:33:41,61.1417,45.9144,-6.38,100,100,3.6,overcast clouds
530,Mayumba,GA,2022-01-27 01:33:42,-3.432,10.6554,76.1,88,70,2.66,broken clouds
531,Kousseri,CM,2022-01-27 01:33:43,12.0769,15.0306,69.76,17,25,17.27,dust
532,Negombo,LK,2022-01-27 01:33:44,7.2083,79.8358,73.45,100,97,2.3,overcast clouds
533,Uhlirske Janovice,CZ,2022-01-27 01:33:45,49.8802,15.0648,32.94,82,100,11.27,overcast clouds
534,Vodnyy,RU,2022-01-27 01:33:46,63.5046,53.4095,2.39,100,86,3.44,overcast clouds
535,Saint-Joseph,RE,2022-01-27 01:33:46,-21.3667,55.6167,70.18,67,38,6.22,scattered clouds
536,Sioux Lookout,CA,2022-01-27 01:33:48,50.1001,-91.917,19.78,86,100,8.05,overcast clouds
537,Gunjur,GM,2022-01-27 01:33:48,13.2019,-16.7339,73.56,54,92,13.38,overcast clouds
538,Obidos,BR,2022-01-27 01:34:49,-1.9175,-55.5181,75.56,84,100,0.94,overcast clouds
539,Mikkeli,FI,2022-01-27 01:34:50,61.6886,27.2723,28.51,93,100,5.75,light snow
540,Aitape,PG,2022-01-27 01:34:50,-3.1374,142.3475,83.57,76,85,1.72,overcast clouds
541,Vondrozo,MG,2022-01-27 01:34:51,-22.8167,47.2833,65.12,93,98,0.85,light rain
542,Pilar,BR,2022-01-27 01:34:52,-9.5972,-35.9567,80.53,87,3,3.02,clear sky
543,Los Llanos De Aridane,ES,2022-01-27 01:34:53,28.6585,-17.9182,56.95,78,75,8.99,broken clouds
544,Daru,PG,2022-01-27 01:34:53,-9.0763,143.2092,84.92,72,100,8.1,overcast clouds
545,Oyek,RU,2022-01-27 01:34:54,52.5861,104.4556,1.78,99,41,3.65,scattered clouds
546,Ahmadpur Sial,PK,2022-01-27 01:34:55,30.6754,71.7483,46.27,41,0,4.43,clear sky
547,Maroantsetra,MG,2022-01-27 01:34:56,-15.4333,49.7333,74.34,85,41,5.53,light rain
548,Ganzhou,CN,2022-01-27 01:34:57,28.8184,115.4327,43.29,91,100,5.75,light rain
549,Broome,US,2022-01-27 01:34:57,42.2506,-75.833,7.81,78,9,1.01,clear sky
550,Xining,CN,2022-01-27 01:34:41,36.6167,101.7667,16.88,76,100,1.45,overcast clouds
551,Mariel,CU,2022-01-27 01:34:59,22.9875,-82.7536,75.34,82,30,3.89,scattered clouds
552,Flinders,AU,2022-01-27 01:34:59,-34.5833,150.8552,81.81,62,7,7.0,clear sky
553,Salinas,US,2022-01-27 01:30:39,36.6777,-121.6555,63.41,65,0,6.91,clear sky
554,Hambantota,LK,2022-01-27 01:35:01,6.1241,81.1185,70.14,100,20,2.3,few clouds
555,Ati,TD,2022-01-27 01:35:01,13.2154,18.3353,64.11,22,4,16.33,clear sky
556,Sudogda,RU,2022-01-27 01:35:02,55.9539,40.8629,-5.19,100,98,1.63,light snow
557,Hvolsvollur,IS,2022-01-27 01:35:03,63.7533,-20.2243,25.81,85,74,3.04,broken clouds
558,Yumen,CN,2022-01-27 01:35:04,40.2833,97.2,19.2,44,91,7.09,overcast clouds
559,Nambucca Heads,AU,2022-01-27 01:35:05,-30.65,153.0,77.0,66,98,3.44,overcast clouds
560,Nelson Bay,AU,2022-01-27 01:35:05,-32.7167,152.15,82.76,59,0,4.0,clear sky
561,Mae Ramat,TH,2022-01-27 01:35:06,16.984,98.5166,62.92,36,1,0.54,clear sky
562,Oyama,JP,2022-01-27 01:35:07,36.3,139.8,50.61,39,7,0.94,clear sky
563,Maldonado,UY,2022-01-27 01:35:08,-34.6667,-54.9167,69.19,79,100,17.2,overcast clouds
564,Markkleeberg,DE,2022-01-27 01:35:09,51.2833,12.4,37.62,93,75,4.0,broken clouds
565,Rio Grande,BR,2022-01-27 01:35:10,-32.035,-52.0986,77.11,93,100,15.75,overcast clouds
566,Novokayakent,RU,2022-01-27 01:35:11,42.3937,47.9861,35.65,85,98,10.38,overcast clouds
567,Mananjary,MG,2022-01-27 01:35:12,-21.2167,48.3333,72.01,83,28,2.66,light rain
568,Santiago Del Estero,AR,2022-01-27 01:35:13,-27.7951,-64.2615,74.59,94,100,6.08,overcast clouds
569,Camargo,MX,2022-01-27 01:35:14,27.6667,-105.1667,59.72,15,9,7.25,clear sky
570,Airai,TL,2022-01-27 01:35:14,-8.9266,125.4092,72.48,64,89,5.61,overcast clouds
571,Ketchikan,US,2022-01-27 01:35:15,55.3422,-131.6461,39.18,93,40,6.91,scattered clouds
572,High Prairie,CA,2022-01-27 01:35:16,55.4334,-116.4858,20.55,94,14,6.38,few clouds
573,Moussoro,TD,2022-01-27 01:35:17,13.6408,16.4901,61.29,21,5,20.07,clear sky
574,Tanga,TZ,2022-01-27 01:35:18,-5.0667,39.1,76.73,85,100,10.13,overcast clouds
575,Valley City,US,2022-01-27 01:33:58,46.9233,-98.0032,32.99,93,100,23.02,overcast clouds
576,San Cristobal,VE,2022-01-27 01:35:19,7.7669,-72.225,71.78,88,95,2.01,overcast clouds
577,Bogorodskoye,RU,2022-01-27 01:35:20,56.55,37.8833,17.1,100,100,3.44,overcast clouds
578,Isangel,VU,2022-01-27 01:35:21,-19.55,169.2667,87.91,84,100,3.44,heavy intensity rain
579,Umm Kaddadah,SD,2022-01-27 01:35:22,13.6017,26.6876,55.47,27,59,20.92,broken clouds
580,Port Hawkesbury,CA,2022-01-27 01:35:23,45.6169,-61.3485,22.17,89,100,5.99,overcast clouds
581,Cananeia,BR,2022-01-27 01:35:23,-25.0147,-47.9267,77.99,87,100,3.27,overcast clouds
582,Abu Kamal,SY,2022-01-27 01:35:24,34.4506,40.9171,46.98,62,59,16.22,broken clouds
583,Kidal,ML,2022-01-27 01:35:25,18.4411,1.4078,60.78,22,72,15.17,broken clouds
584,Kenai,US,2022-01-27 01:33:15,60.5544,-151.2583,24.15,76,100,11.5,overcast clouds
585,Camacha,PT,2022-01-27 01:35:27,33.0833,-16.3333,56.16,82,40,19.57,scattered clouds
586,Kamaishi,JP,2022-01-27 01:36:28,39.2667,141.8833,31.15,48,4,12.3,clear sky
587,Boali,CF,2022-01-27 01:36:28,4.8005,18.1275,71.47,25,90,3.4,overcast clouds
588,Morant Bay,JM,2022-01-27 01:36:29,17.8815,-76.4093,80.22,83,7,6.67,clear sky
589,Glenluce,GB,2022-01-27 01:36:30,54.8798,-4.8084,50.29,85,99,20.65,overcast clouds
590,York,US,2022-01-27 01:32:03,40.1254,-77.0,22.19,55,0,4.61,clear sky
591,Verkhnyaya Inta,RU,2022-01-27 01:36:31,65.9811,60.3094,11.3,96,100,4.99,overcast clouds
592,Oistins,BB,2022-01-27 01:36:06,13.0667,-59.5333,71.69,88,20,6.91,few clouds
593,Ipora,BR,2022-01-27 01:36:32,-16.4419,-51.1178,68.63,92,10,0.85,clear sky
594,Tunoshna,RU,2022-01-27 01:36:33,57.5459,40.1254,-5.57,100,100,3.56,overcast clouds
595,Ostrovnoy,RU,2022-01-27 01:36:34,68.0531,39.5131,10.31,98,74,19.53,broken clouds
596,Sibolga,ID,2022-01-27 01:36:35,1.7427,98.7792,81.55,63,56,1.16,broken clouds
597,Sampit,ID,2022-01-27 01:36:36,-2.5333,112.95,84.94,67,93,3.6,overcast clouds
598,Buenos Aires,AR,2022-01-27 01:34:22,-34.6132,-58.3772,67.73,65,0,18.41,clear sky
599,Acapulco,MX,2022-01-27 01:33:38,16.8634,-99.8901,78.62,83,20,4.61,few clouds
600,Bahia Honda,CU,2022-01-27 01:36:37,22.9036,-83.1592,74.01,83,51,5.46,moderate rain
601,Glendive,US,2022-01-27 01:36:38,47.1053,-104.7125,35.22,75,100,11.5,overcast clouds
602,Camaqua,BR,2022-01-27 01:36:39,-30.8511,-51.8122,74.61,97,100,0.96,overcast clouds
603,Manakara,MG,2022-01-27 01:36:40,-22.1333,48.0167,72.99,81,90,3.36,light rain
604,Jaisalmer,IN,2022-01-27 01:36:40,26.9147,70.9181,51.6,25,0,2.37,clear sky
605,Amapa,BR,2022-01-27 01:36:41,1.0,-52.0,70.56,99,55,1.59,broken clouds
606,Sabya,SA,2022-01-27 01:36:42,17.1495,42.6254,76.62,75,0,4.52,clear sky
607,Lovozero,RU,2022-01-27 01:36:43,68.005,35.0117,3.36,92,94,5.1,overcast clouds
608,Russell,US,2022-01-27 01:35:24,32.3502,-85.1999,49.28,45,0,5.75,clear sky
609,Watrous,CA,2022-01-27 01:36:44,51.6668,-105.4679,29.98,80,54,13.8,broken clouds
610,Yaan,NG,2022-01-27 01:36:45,7.3833,8.5667,74.34,21,4,4.68,clear sky
611,Bella Vista,US,2022-01-27 01:36:46,36.4295,-94.2316,37.92,45,100,3.0,overcast clouds
612,Puri,IN,2022-01-27 01:36:47,19.8,85.85,64.92,59,0,12.84,clear sky
613,Almonte,ES,2022-01-27 01:36:48,37.2647,-6.5167,53.28,65,100,14.07,overcast clouds
614,Sharlyk,RU,2022-01-27 01:36:49,52.9167,54.75,6.19,98,98,6.49,overcast clouds
615,Umm Lajj,SA,2022-01-27 01:36:50,25.0213,37.2685,62.94,54,35,21.68,scattered clouds
616,Bolobo,CD,2022-01-27 01:36:50,-2.1667,16.2333,71.6,86,48,4.29,scattered clouds
617,Poya,NC,2022-01-27 01:36:51,-21.35,165.15,85.44,63,44,10.89,scattered clouds
618,Biak,ID,2022-01-27 01:36:00,-0.9131,122.8766,82.56,71,99,0.4,overcast clouds
619,Aykhal,RU,2022-01-27 01:36:00,66.0,111.5,-9.2,83,81,7.4,broken clouds
620,Kurilsk,RU,2022-01-27 01:36:53,45.2333,147.8833,25.5,55,100,8.84,overcast clouds
621,Port Moresby,PG,2022-01-27 01:36:54,-9.4431,147.1797,89.02,66,75,11.5,haze
622,Ginda,IN,2022-01-27 01:36:55,30.6945,78.4932,30.61,39,2,6.2,clear sky
623,Trinidad,BO,2022-01-27 01:33:15,-14.8333,-64.9,76.8,88,100,5.06,overcast clouds
624,Maple Creek,CA,2022-01-27 01:36:56,49.9168,-109.4848,32.41,93,100,13.8,snow
625,Yinchuan,CN,2022-01-27 01:36:57,38.4681,106.2731,24.1,42,65,5.44,broken clouds
626,Noumea,NC,2022-01-27 01:32:58,-22.2763,166.4572,85.98,99,97,17.36,overcast clouds
627,Bulaevo,KZ,2022-01-27 01:36:58,54.9056,70.4439,0.63,94,100,7.78,overcast clouds
628,Ibipeba,BR,2022-01-27 01:36:59,-11.6408,-42.0111,66.87,87,100,5.1,overcast clouds
629,Ugoofaaru,MV,2022-01-27 01:37:00,5.6667,73.0,78.91,62,100,9.57,overcast clouds
630,Muravlenko,RU,2022-01-27 01:37:01,63.7898,74.523,-0.94,96,95,11.05,overcast clouds
631,Simpang,ID,2022-01-27 01:37:02,-1.2667,104.0833,82.6,68,100,4.59,overcast clouds
632,Baturaja,ID,2022-01-27 01:37:02,-4.1333,104.1667,78.28,86,100,3.15,overcast clouds
633,Moron,AR,2022-01-27 01:37:03,-34.6534,-58.6198,67.75,68,56,12.68,broken clouds
634,Tinskoy,RU,2022-01-27 01:37:04,56.1525,96.9161,10.06,96,100,2.42,light snow
635,Marsh Harbour,BS,2022-01-27 01:35:28,26.5412,-77.0636,74.48,75,7,10.29,light rain
636,Buala,SB,2022-01-27 01:38:05,-8.145,159.5921,82.67,74,100,5.53,light rain
637,Koulikoro,ML,2022-01-27 01:38:07,14.0,-7.75,66.49,13,10,6.62,clear sky
638,Celestun,MX,2022-01-27 01:38:07,20.8667,-90.4,73.26,82,3,13.56,clear sky
639,Adrar,MR,2022-01-27 01:38:08,20.5022,-10.0711,64.09,16,5,8.08,clear sky
640,Vikulovo,RU,2022-01-27 01:38:09,56.8167,70.6107,0.28,93,100,7.2,overcast clouds
641,Sonoita,MX,2022-01-27 01:38:10,31.85,-112.8333,61.54,23,100,5.91,overcast clouds
642,Mazyr,BY,2022-01-27 01:38:11,52.0495,29.2456,14.52,97,78,6.22,broken clouds
643,Kupino,RU,2022-01-27 01:38:11,54.3663,77.2981,-14.75,100,98,4.85,overcast clouds
644,Tete,MZ,2022-01-27 01:38:12,-16.1564,33.5867,73.49,100,75,4.61,broken clouds
645,Llangefni,GB,2022-01-27 01:38:12,53.2556,-4.3106,51.66,93,75,26.46,mist
646,Khair,IN,2022-01-27 01:38:13,27.95,77.8333,45.61,82,0,5.82,clear sky
647,Miraflores,MX,2022-01-27 01:38:13,19.2167,-98.8083,66.02,61,7,4.56,clear sky
648,San Luis,AR,2022-01-27 01:34:21,-33.295,-66.3356,69.69,79,65,22.59,broken clouds
649,Mao,ES,2022-01-27 01:38:14,39.8885,4.2658,43.36,93,0,4.61,clear sky
650,Miles City,US,2022-01-27 01:38:14,46.4083,-105.8406,35.51,75,100,9.22,overcast clouds
651,Sorland,NO,2022-01-27 01:38:15,67.667,12.6934,38.39,75,88,8.84,overcast clouds
652,Arman,RU,2022-01-27 01:38:15,59.7,150.1667,-6.93,78,100,10.22,overcast clouds
653,Sabang,ID,2022-01-27 01:38:16,5.8933,95.3214,81.01,75,34,4.36,scattered clouds
654,Atlantic City,US,2022-01-27 01:37:44,39.3643,-74.4229,26.98,50,0,5.75,clear sky
655,Komsomolskiy,UZ,2022-01-27 01:38:16,40.4272,71.7189,27.82,80,0,6.91,clear sky
656,Rusape,ZW,2022-01-27 01:38:17,-18.5278,32.1284,62.24,94,100,4.61,overcast clouds
657,Guiren,CN,2022-01-27 01:38:17,33.6697,118.1889,38.08,56,95,11.56,overcast clouds
658,Inyonga,TZ,2022-01-27 01:38:18,-6.7167,32.0667,63.18,95,100,3.06,light rain
659,Atar,MR,2022-01-27 01:38:18,20.5169,-13.0499,63.32,49,27,8.46,scattered clouds
660,La Libertad,EC,2022-01-27 01:38:18,-2.2333,-80.9,74.68,87,100,5.03,moderate rain
661,Srednekolymsk,RU,2022-01-27 01:38:19,67.45,153.6833,-40.27,100,50,3.09,scattered clouds
662,Contamana,PE,2022-01-27 01:38:19,-7.3333,-75.0167,73.85,80,99,1.66,overcast clouds
663,Lagoa,PT,2022-01-27 01:38:20,39.05,-27.9833,58.66,81,16,12.35,few clouds
