City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Balgazyn,RU,2022-01-24 00:25:57,51.0,95.2,-16.83,99,38,1.81
592,Urusha,RU,2022-01-24 00:25:57,54.05,122.9,-15.54,97,5,2.68
593,Belyy Yar,RU,2022-01-24 00:25:58,53.6039,91.3903,-10.14,83,75,0.0
594,Ihtiman,BG,2022-01-24 00:26:58,42.4333,23.8167,21.81,85,99,1.01
595,Togur,RU,2022-01-24 00:26:59,58.3631,82.8265,-12.89,100,100,2.24
596,Gazli,UZ,2022-01-24 00:26:59,40.1333,63.45,31.23,78,0,9.4
597,North Bend,US,2022-01-24 00:27:00,43.4065,-124.2243,59.92,77,0,9.22
598,Elbistan,TR,2022-01-24 00:27:00,38.2059,37.1983,11.73,92,57,1.19
599,Waycross,US,2022-01-24 00:27:01,31.2136,-82.354,42.67,85,0,0.0
600,Derzhavinsk,KZ,2022-01-24 00:27:01,51.1,66.3167,-4.99,91,87,7.74
601,Atyra,PY,2022-01-24 00:27:02,-25.25,-57.1667,93.72,27,79,0.69
602,Wewak,PG,2022-01-24 00:27:02,-3.5534,143.6268,80.98,82,100,3.76
603,Selikhino,RU,2022-01-24 00:27:03,50.3672,137.4996,-9.63,97,98,6.89
604,Ishimbay,RU,2022-01-24 00:27:03,53.4545,56.0415,2.44,98,100,2.04
605,Paratinga,BR,2022-01-24 00:27:04,-12.6906,-43.1842,73.78,78,79,1.97
606,Puerto Del Rosario,ES,2022-01-24 00:27:04,28.5004,-13.8627,64.08,82,90,5.75
607,Pareora,NZ,2022-01-24 00:27:05,-44.4871,171.2132,60.19,97,100,7.58
608,Olafsvik,IS,2022-01-24 00:27:05,64.8945,-23.7142,28.06,62,100,13.44
609,Zeya,RU,2022-01-24 00:26:32,53.75,127.2667,-9.54,97,5,1.83
610,Valera,VE,2022-01-24 00:27:06,9.3178,-70.6036,72.68,91,81,2.48
611,Neyshabur,IR,2022-01-24 00:27:07,36.2133,58.7958,33.06,30,0,1.12
612,Gravdal,NO,2022-01-24 00:27:07,68.1214,13.5031,39.06,85,100,38.52
613,Betafo,MG,2022-01-24 00:27:08,-19.8333,46.85,64.08,84,100,16.31
614,Motozintla,MX,2022-01-24 00:27:08,15.3667,-92.2333,66.29,78,62,3.67
615,Asau,RO,2022-01-24 00:27:09,46.4333,26.4,22.95,87,88,6.91
616,Mahajanga,MG,2022-01-24 00:25:35,-15.7167,46.3167,73.42,94,75,11.5
617,Inhambane,MZ,2022-01-24 00:27:10,-23.865,35.3833,76.53,85,97,18.25
618,Stanford,US,2022-01-24 00:25:34,37.4241,-122.1661,67.26,46,0,3.0
619,Karratha,AU,2022-01-24 00:27:11,-20.7377,116.8463,85.01,68,40,5.93
620,Tabriz,IR,2022-01-24 00:22:14,38.08,46.2919,11.66,67,0,9.22
621,Bireun,ID,2022-01-24 00:27:12,5.203,96.7009,75.56,84,89,2.37
622,Beringovskiy,RU,2022-01-24 00:26:54,63.05,179.3167,-19.52,96,54,5.08
623,Mao,ES,2022-01-24 00:25:48,39.8885,4.2658,43.36,93,20,4.61
624,Masumbwe,TZ,2022-01-24 00:27:13,-3.6333,32.1833,63.39,95,95,3.4
625,Talant,FR,2022-01-24 00:27:13,47.3369,5.0089,32.41,100,100,4.61
626,Stephenville,US,2022-01-24 00:27:14,32.2207,-98.2023,59.09,48,0,4.61
627,Teahupoo,PF,2022-01-24 00:27:14,-17.8333,-149.2667,80.56,78,97,14.79
628,Pak Phanang,TH,2022-01-24 00:27:15,8.3511,100.202,75.22,86,12,1.05
629,Qingdao,CN,2022-01-24 00:27:15,36.0986,120.3719,29.8,74,64,11.18
630,Sao Felix Do Xingu,BR,2022-01-24 00:27:16,-6.6447,-51.995,73.96,95,96,2.73
631,Xiamen,CN,2022-01-24 00:27:16,24.4798,118.0819,60.85,94,100,6.71
632,Hambantota,LK,2022-01-24 00:26:31,6.1241,81.1185,71.94,100,20,4.61
633,Treviso,IT,2022-01-24 00:27:17,45.6667,12.245,39.24,86,75,4.61
634,Uyskoye,RU,2022-01-24 00:27:17,54.3775,60.0047,-8.46,100,99,2.37
635,Hervey Bay,AU,2022-01-24 00:27:18,-25.2986,152.8535,83.01,64,90,4.0
636,Kulhudhuffushi,MV,2022-01-24 00:27:18,6.6221,73.07,80.26,64,98,9.15
637,Titiribi,CO,2022-01-24 00:28:19,6.0628,-75.7937,70.57,81,98,0.72
638,Kendari,ID,2022-01-24 00:28:19,-3.945,122.4989,80.94,77,93,3.31
639,Xichang,CN,2022-01-24 00:28:20,27.8964,102.2634,42.04,91,88,0.69
640,Mahanoro,MG,2022-01-24 00:28:20,-19.9,48.8,76.84,89,98,7.34
641,Belaya Gora,RU,2022-01-24 00:28:21,68.5333,146.4167,-33.21,100,100,4.36
642,Sept-Iles,CA,2022-01-24 00:28:21,50.2001,-66.3821,7.32,86,75,0.0
643,Odweyne,SO,2022-01-24 00:28:22,9.4092,45.064,63.68,43,69,5.97
644,Disna,BY,2022-01-24 00:28:22,55.568,28.1971,9.23,95,60,5.39
645,Marevo,RU,2022-01-24 00:28:23,57.3146,32.0804,9.23,94,28,6.02
646,Nenjiang,CN,2022-01-24 00:28:23,49.1833,125.2167,-16.31,100,70,0.83
647,Datong,CN,2022-01-24 00:28:23,40.0936,113.2914,18.59,90,71,1.61
648,Tchamba,TG,2022-01-24 00:28:24,9.0333,1.4167,79.03,17,1,6.82
649,Zhezkazgan,KZ,2022-01-24 00:28:24,47.8043,67.7144,17.58,86,100,8.95
650,Sisimiut,GL,2022-01-24 00:28:25,66.9395,-53.6735,15.04,71,100,17.65
651,Klaksvik,FO,2022-01-24 00:27:51,62.2266,-6.589,40.12,62,98,26.93
652,Worland,US,2022-01-24 00:24:36,44.0169,-107.9554,42.15,70,0,3.0
653,Brewster,US,2022-01-24 00:28:26,41.3973,-73.6171,33.3,84,100,5.75
654,Mbandaka,CD,2022-01-24 00:25:22,0.0487,18.2603,75.09,57,93,1.7
655,Batagay,RU,2022-01-24 00:28:26,67.6333,134.6333,-19.41,97,100,3.74
656,Cam Ranh,VN,2022-01-24 00:28:27,11.9214,109.1591,73.36,88,0,3.44
657,Mayumba,GA,2022-01-24 00:28:27,-3.432,10.6554,75.94,90,45,4.0
658,Tianpeng,CN,2022-01-24 00:28:28,30.9866,103.9393,45.07,88,76,2.53
659,Chara,RU,2022-01-24 00:28:28,56.9064,118.2631,-13.7,75,11,1.48
660,Arcata,US,2022-01-24 00:25:41,40.8665,-124.0828,65.35,51,0,4.61
661,Grand Gaube,MU,2022-01-24 00:28:29,-20.0064,57.6608,79.2,84,58,3.0
662,Pyshma,RU,2022-01-24 00:28:29,56.9523,63.2513,5.65,92,100,5.26
663,Maicao,CO,2022-01-24 00:28:30,11.3832,-72.2432,76.95,65,39,7.87
664,Oyotun,PE,2022-01-24 00:28:30,-6.8519,-79.3036,80.15,63,64,6.53
665,Eydhafushi,MV,2022-01-24 00:28:31,5.1033,73.0708,81.01,62,99,11.18
666,Papara,BR,2022-01-24 00:28:31,-3.9839,-38.7273,80.69,82,0,3.36
667,Eustis,US,2022-01-24 00:28:32,28.8528,-81.6853,48.25,74,0,9.22
668,Mitu,CO,2022-01-24 00:28:32,1.1983,-70.1733,73.62,97,88,1.48
669,Miyako,JP,2022-01-24 00:28:33,39.6367,141.9525,36.57,56,41,12.1
670,Matagami,CA,2022-01-24 00:28:33,49.7502,-77.6328,-14.69,76,0,6.91
671,Sinjar,IQ,2022-01-24 00:28:34,36.3209,41.8754,37.11,67,98,10.83
672,Khuzhir,RU,2022-01-24 00:28:34,53.1939,107.3397,12.78,91,100,2.66
673,Skerries,IE,2022-01-24 00:28:35,53.5828,-6.1083,45.68,81,98,5.95
674,Listvyanka,RU,2022-01-24 00:28:36,51.8535,104.8693,-6.3,92,100,4.65
675,Kushmurun,KZ,2022-01-24 00:28:37,52.4503,64.6311,-8.82,98,43,5.37
676,Papillion,US,2022-01-24 00:28:37,41.1544,-96.0422,32.61,72,100,5.01
677,Schoningen,DE,2022-01-24 00:28:37,52.138,10.9675,44.55,91,100,3.58
678,Evensk,RU,2022-01-24 00:28:38,61.95,159.2333,-15.7,80,69,7.0
679,Yaan,NG,2022-01-24 00:26:29,7.3833,8.5667,78.75,16,2,6.93
680,Caxito,AO,2022-01-24 00:28:39,-8.5785,13.6643,70.83,87,30,3.56
681,Mount Isa,AU,2022-01-24 00:28:39,-20.7333,139.5,78.57,94,100,10.36
682,Bucerias,MX,2022-01-24 00:28:40,20.75,-105.3333,76.98,83,100,13.8
683,Maceio,BR,2022-01-24 00:28:40,-9.6658,-35.7353,78.24,83,20,6.91
684,Qitaihe,CN,2022-01-24 00:28:40,45.8,130.85,-4.05,94,16,1.92
685,Teguise,ES,2022-01-24 00:29:41,29.0605,-13.564,61.02,82,20,9.22
686,Handan,CN,2022-01-24 00:29:41,36.6006,114.4678,29.62,86,99,3.24
687,Cilegon,ID,2022-01-24 00:29:42,-6.0174,106.0538,78.69,81,52,7.99
688,Houma,US,2022-01-24 00:29:42,29.5958,-90.7195,48.99,49,0,0.0
689,Nizhniy Tsasuchey,RU,2022-01-24 00:29:43,50.5167,115.1333,-2.83,99,100,2.24
690,Teluknaga,ID,2022-01-24 00:29:43,-6.0989,106.6381,85.17,94,20,8.99
691,Talcahuano,CL,2022-01-24 00:29:02,-36.7167,-73.1167,60.53,82,0,13.87
692,Dieppe,FR,2022-01-24 00:29:44,49.75,1.1667,37.02,89,9,5.41
693,Wattegama,LK,2022-01-24 00:29:44,6.7989,81.4808,70.72,91,100,2.15
694,Nyimba,ZM,2022-01-24 00:29:45,-14.5566,30.8149,65.07,94,96,1.86
695,Filadelfia,US,2022-01-24 00:29:45,39.9523,-75.1638,36.01,62,100,3.0
696,Wasilla,US,2022-01-24 00:29:46,61.5814,-149.4394,42.89,62,100,5.75
697,Charters Towers,AU,2022-01-24 00:29:46,-20.1,146.2667,84.24,51,87,10.33
698,Darnah,LY,2022-01-24 00:29:47,32.767,22.6367,50.13,56,88,14.52
699,Fatehpur,IN,2022-01-24 00:29:47,25.9333,80.8,55.31,88,63,6.55
700,Recodo,PH,2022-01-24 00:29:48,6.9519,121.9636,82.42,83,20,1.14
701,Berdigestyakh,RU,2022-01-24 00:29:48,62.0989,126.6992,-18.33,100,100,3.56
702,Baruun-Urt,MN,2022-01-24 00:29:49,46.6806,113.2792,0.19,99,97,2.75
703,Karachi,PK,2022-01-24 00:27:41,24.9056,67.0822,48.02,61,0,4.61
704,Tahta,EG,2022-01-24 00:29:50,26.7693,31.5021,49.44,56,3,6.98
705,Loandjili,CG,2022-01-24 00:29:51,-4.7561,11.8578,75.31,94,40,2.3
706,Deer Lake,CA,2022-01-24 00:29:51,49.1667,-57.4316,22.86,74,100,3.44
707,Palmerston,AU,2022-01-24 00:29:52,-12.486,130.9833,85.93,82,75,5.75
708,Kanniyakumari,IN,2022-01-24 00:29:53,8.0833,77.5667,75.51,79,100,10.31
709,Vagur,FO,2022-01-24 00:29:53,61.4732,-6.8119,42.84,63,100,26.82
710,Mahon,ES,2022-01-24 00:29:54,39.8885,4.2658,43.36,93,20,4.61
711,Berlevag,NO,2022-01-24 00:29:54,70.8578,29.0864,42.33,78,100,44.83
712,Ossora,RU,2022-01-24 00:29:55,59.2353,163.0719,-13.85,83,6,3.78
713,Dubai,AE,2022-01-24 00:29:35,25.2582,55.3047,66.22,63,0,4.61
714,Alyangula,AU,2022-01-24 00:29:56,-13.8483,136.4192,80.47,100,40,4.61
715,Lamar,US,2022-01-24 00:29:56,33.6668,-95.5836,57.11,33,0,4.61
716,Vao,NC,2022-01-24 00:29:57,-22.6667,167.4833,76.95,68,8,9.48
717,Booue,GA,2022-01-24 00:29:58,-0.0921,11.9385,77.77,72,96,3.56
718,Basse,DE,2022-01-24 00:29:58,52.5518,9.5069,44.6,97,75,2.3
719,Jiblah,YE,2022-01-24 00:29:59,13.9216,44.1467,55.85,77,1,0.58
720,Oktyabrskoye,RU,2022-01-24 00:29:59,43.0645,44.7417,28.54,86,46,2.24
721,Khash,IR,2022-01-24 00:30:00,28.2211,61.2158,38.16,28,0,2.95
722,Djambala,CG,2022-01-24 00:30:01,-2.5447,14.7533,71.33,79,56,2.17
723,Balancan,MX,2022-01-24 00:30:02,17.8,-91.5333,70.11,95,22,4.59
724,Lahaina,US,2022-01-24 00:27:13,20.8783,-156.6825,82.96,80,1,6.82
725,Lensk,RU,2022-01-24 00:30:03,60.7253,114.9278,-10.17,100,100,3.85
726,Melfi,IT,2022-01-24 00:30:04,40.9965,15.6514,41.49,92,100,11.05
727,Coahuayana,MX,2022-01-24 00:30:05,18.7333,-103.6833,81.88,72,68,2.68
728,Staryy Nadym,RU,2022-01-24 00:30:06,65.6118,72.6842,-7.82,100,82,6.82
729,Alliance,US,2022-01-24 00:26:14,40.9153,-81.1059,24.42,90,100,10.85
730,Huilong,CN,2022-01-24 00:30:07,31.8111,121.655,45.03,82,100,12.3
731,Makat,KZ,2022-01-24 00:30:08,47.6469,53.3463,17.96,84,100,14.07
732,Saint-Pierre,RE,2022-01-24 00:29:37,-21.3393,55.4781,78.44,73,0,3.44
733,Samus,RU,2022-01-24 00:30:09,56.7475,84.6992,-8.77,100,100,1.32
734,Urucara,BR,2022-01-24 00:31:10,-2.5364,-57.76,74.25,97,100,1.88
735,Roma,US,2022-01-24 00:31:11,43.2128,-75.4557,22.12,84,100,4.61
736,Glasgow,GB,2022-01-24 00:31:11,55.8652,-4.2576,45.16,84,100,18.41
737,Alta Floresta,BR,2022-01-24 00:27:07,-9.8756,-56.0861,72.57,95,54,2.24
738,General Roca,AR,2022-01-24 00:31:12,-39.0333,-67.5833,77.4,34,0,18.77
739,Bonavista,CA,2022-01-24 00:31:12,48.6499,-53.1147,27.12,77,85,16.89
740,Ulaangom,MN,2022-01-24 00:31:13,49.9811,92.0667,-14.75,81,88,4.32
741,Conakry,GN,2022-01-24 00:27:08,9.538,-13.6773,82.47,69,41,2.3
742,Colomi,BO,2022-01-24 00:31:13,-17.35,-65.8667,55.42,89,100,4.83
743,Grants,US,2022-01-24 00:31:14,35.1473,-107.8514,44.83,33,0,10.36
744,Soligalich,RU,2022-01-24 00:31:14,59.0778,42.2864,1.81,99,96,4.85
745,Komsomolskiy,UZ,2022-01-24 00:31:15,40.4272,71.7189,35.02,86,75,2.3
746,Berbera,SO,2022-01-24 00:31:15,10.4396,45.0143,73.98,77,67,2.33
747,Ust-Nera,RU,2022-01-24 00:31:16,64.5667,143.2,-26.9,99,99,3.15
748,Shache,CN,2022-01-24 00:31:16,38.4167,77.2406,29.71,50,98,1.77
749,Patacamaya,BO,2022-01-24 00:31:17,-17.2333,-67.9167,48.29,83,100,7.9
750,Caravelas,BR,2022-01-24 00:31:17,-17.7125,-39.2481,75.54,84,18,4.34
751,San Antonio,US,2022-01-24 00:28:19,29.4241,-98.4936,56.41,47,100,0.0
752,Chinsali,ZM,2022-01-24 00:31:18,-10.5414,32.0816,59.22,97,100,2.66
753,Rioja,AR,2022-01-24 00:31:15,-29.4111,-66.8507,73.13,87,100,1.63
754,Nyuksenitsa,RU,2022-01-24 00:31:19,60.4128,44.2397,5.74,95,89,7.36
755,Warrington,GB,2022-01-24 00:30:06,53.3925,-2.5802,40.44,87,100,1.01
756,Pangnirtung,CA,2022-01-24 00:31:20,66.1451,-65.7125,-4.07,79,99,5.61
757,Sinnamary,GF,2022-01-24 00:31:21,5.3833,-52.95,75.67,89,42,7.56
758,Tottori,JP,2022-01-24 00:27:26,35.5,134.2333,44.67,57,75,23.02
759,Yoichi,JP,2022-01-24 00:31:21,43.2039,140.7703,30.61,73,100,12.71
760,Rorvik,NO,2022-01-24 00:31:22,64.8621,11.2373,45.88,83,100,49.57
761,Carutapera,BR,2022-01-24 00:31:22,-1.195,-46.02,76.6,92,100,5.91
762,Icod De Los Vinos,ES,2022-01-24 00:31:23,28.3724,-16.7119,63.95,75,91,0.69
763,Ilheus,BR,2022-01-24 00:31:13,-14.7889,-39.0494,78.62,83,20,5.75
764,Guangyuan,CN,2022-01-24 00:31:24,32.442,105.823,39.49,82,48,3.8
765,Ust-Kuyga,RU,2022-01-24 00:31:25,70.0167,135.6,-14.57,99,100,5.95
766,Flin Flon,CA,2022-01-24 00:31:25,54.7682,-101.865,-5.96,65,0,8.05
767,Lerik,AZ,2022-01-24 00:31:26,38.7726,48.4128,25.52,53,0,11.32
768,Yantal,RU,2022-01-24 00:31:27,56.8471,105.2542,-14.85,100,100,1.97
769,Obidos,BR,2022-01-24 00:31:28,-1.9175,-55.5181,74.26,94,100,1.88
770,Douglas,US,2022-01-24 00:30:54,41.3,-96.167,30.07,70,100,4.0
771,Jumla,NP,2022-01-24 00:31:28,29.2747,82.1838,30.42,92,100,4.41
772,Misratah,LY,2022-01-24 00:31:29,32.3754,15.0925,53.67,67,100,2.21
773,Sulangan,PH,2022-01-24 00:31:30,11.1373,123.7228,79.36,85,66,17.54
774,Katiola,CI,2022-01-24 00:31:31,8.1333,-5.1,71.15,17,61,2.68
775,Iqaluit,CA,2022-01-24 00:27:18,63.7506,-68.5145,-7.87,71,100,0.0
776,Sibolga,ID,2022-01-24 00:31:32,1.7427,98.7792,77.04,85,95,1.97
777,Grand-Santi,GF,2022-01-24 00:31:32,4.25,-54.3833,71.76,99,100,2.35
778,Antipino,RU,2022-01-24 00:32:33,57.1068,65.7576,3.54,87,100,5.08
779,Ambovombe,MG,2022-01-24 00:30:04,-25.1667,46.0833,73.72,82,82,22.59
780,Ust-Maya,RU,2022-01-24 00:32:34,60.4167,134.5333,-17.16,99,100,1.07
781,Gawler,AU,2022-01-24 00:32:34,-34.6,138.7333,84.22,58,85,14.74
782,Sao Jose Da Coroa Grande,BR,2022-01-24 00:32:35,-8.8978,-35.1478,79.0,74,30,6.64
783,Slave Lake,CA,2022-01-24 00:32:36,55.2834,-114.769,35.58,93,100,17.27
784,Indija,IN,2022-01-24 00:32:36,20.0,77.0,54.59,54,0,7.72
785,Bure,ET,2022-01-24 00:32:37,10.7,37.0667,55.78,57,61,3.18
786,Conde,BR,2022-01-24 00:32:37,-7.2597,-34.9075,78.26,83,0,5.75
787,Tombouctou,ML,2022-01-24 00:32:38,20.0,-3.0,59.97,12,1,11.83
788,Kikwit,CD,2022-01-24 00:32:38,-5.041,18.8162,70.52,86,33,2.93
789,Tsiroanomandidy,MG,2022-01-24 00:28:07,-18.7667,46.0333,70.57,79,100,9.91
790,Jaswantnagar,IN,2022-01-24 00:32:39,26.8786,78.9028,50.14,94,0,7.14
791,Mansa,IN,2022-01-24 00:32:40,29.9833,75.3833,46.35,94,4,3.69
792,Awbari,LY,2022-01-24 00:32:40,26.5921,12.7805,46.87,51,0,5.28
793,Along,IN,2022-01-24 00:32:41,28.1667,94.7667,50.22,85,100,1.88
794,Olavarria,AR,2022-01-24 00:32:42,-36.8927,-60.3225,70.86,62,2,4.05
795,Baracoa,CU,2022-01-24 00:32:42,20.3467,-74.4958,73.83,86,18,2.66
796,Juegang,CN,2022-01-24 00:32:43,32.3174,121.1855,42.91,79,100,12.08
797,Kontagora,NG,2022-01-24 00:32:43,10.3999,5.4695,71.29,17,0,6.6
798,San Juan,AR,2022-01-24 00:28:06,-31.5375,-68.5364,87.91,30,46,10.45
799,Morondava,MG,2022-01-24 00:28:05,-20.2833,44.2833,84.52,59,100,15.12
800,Springfield,US,2022-01-24 00:29:12,37.2153,-93.2982,40.05,61,0,5.01
801,Kathmandu,NP,2022-01-24 00:32:41,27.7167,85.3167,44.82,93,40,3.44
802,Lunino,RU,2022-01-24 00:32:46,53.5918,45.2271,23.92,96,100,5.21
803,Santa Maria,BR,2022-01-24 00:31:03,-29.6842,-53.8069,76.3,94,75,8.05
804,Verkhoyansk,RU,2022-01-24 00:32:47,67.5447,133.385,-15.47,99,100,1.88
805,Bukama,CD,2022-01-24 00:32:48,-9.2,25.85,67.69,95,100,1.12
806,Dire Dawa,ET,2022-01-24 00:32:48,9.5931,41.8661,63.63,72,65,1.83
807,Cornwall,CA,2022-01-24 00:32:49,45.0181,-74.7281,6.76,71,0,3.44
808,Megion,RU,2022-01-24 00:32:10,61.0296,76.1136,0.01,100,85,3.02
809,Veraval,IN,2022-01-24 00:32:50,20.9,70.3667,59.52,50,0,10.76
810,Chaoyang,CN,2022-01-24 00:32:51,41.5703,120.4586,17.01,65,100,2.28
811,Baykit,RU,2022-01-24 00:32:51,61.67,96.37,-1.75,99,100,1.12
812,Mizdah,LY,2022-01-24 00:32:52,31.4451,12.9801,46.81,69,100,7.58
813,Shubarshi,KZ,2022-01-24 00:32:52,48.5872,57.1869,-2.9,92,8,7.0
814,Oriximina,BR,2022-01-24 00:32:52,-1.7656,-55.8661,75.25,95,100,0.45
815,Niquelandia,BR,2022-01-24 00:31:16,-14.4739,-48.4597,73.35,75,62,2.91
816,Parli,IN,2022-01-24 00:32:53,18.8486,76.5297,56.39,52,4,6.11
817,Bartica,GY,2022-01-24 00:32:54,6.4,-58.6167,75.52,88,59,2.28
818,Wabrzezno,PL,2022-01-24 00:32:54,53.2799,18.9477,33.4,86,100,7.18
819,Snezhnogorsk,RU,2022-01-24 00:32:55,69.1933,33.2531,38.98,89,100,31.81
820,Jiangyou,CN,2022-01-24 00:32:55,31.7667,104.7167,43.79,75,38,1.14
821,Belle Fourche,US,2022-01-24 00:32:55,44.6714,-103.8522,49.89,30,84,16.51
822,Nishihara,JP,2022-01-24 00:32:56,26.1842,127.7558,69.85,94,75,12.66
823,Akyab,MM,2022-01-24 00:32:56,20.15,92.9,64.26,64,2,5.68
824,Great Yarmouth,GB,2022-01-24 00:32:08,52.6083,1.7305,41.45,78,100,5.95
825,San Simon De La Laguna,MX,2022-01-24 00:32:57,19.3,-100.0833,58.44,66,58,2.19
826,Bandarbeyla,SO,2022-01-24 00:32:58,9.4942,50.8122,74.21,71,86,16.69
827,Bahia Blanca,AR,2022-01-24 00:32:58,-38.7196,-62.2724,79.29,29,0,3.6
828,Alness,GB,2022-01-24 00:33:59,57.696,-4.2551,49.24,82,100,9.51
829,Muroto,JP,2022-01-24 00:33:59,33.2833,134.15,48.24,75,100,19.77
830,Luena,AO,2022-01-24 00:33:59,-11.7833,19.9167,59.65,97,42,3.36
831,Kondinskoye,RU,2022-01-24 00:34:00,59.6481,67.41,-0.72,99,100,4.32
832,Jacqueville,CI,2022-01-24 00:34:01,5.2052,-4.4146,78.71,82,0,6.26
833,Petropavlovsk-Kamchatskiy,RU,2022-01-24 00:32:18,53.0452,158.6483,5.59,61,0,8.95
834,Aleksandrov Gay,RU,2022-01-24 00:34:01,50.147,48.5704,16.03,89,100,14.72
835,Libreville,GA,2022-01-24 00:34:02,0.3925,9.4537,79.52,81,78,7.38
836,Dong Xoai,VN,2022-01-24 00:34:02,11.5333,106.9167,77.05,69,19,0.85
837,Salinas,US,2022-01-24 00:34:03,36.6777,-121.6555,66.96,39,0,10.36
838,Chany,RU,2022-01-24 00:34:03,55.3121,76.7647,-6.39,100,100,4.38
839,Krasnoselkup,RU,2022-01-24 00:34:04,65.7,82.4667,-21.95,100,100,2.59
840,Zhigalovo,RU,2022-01-24 00:34:04,54.8097,105.1578,-11.25,100,100,1.03
841,Cocorit,MX,2022-01-24 00:34:05,27.5833,-109.9667,68.34,44,98,12.57
842,Trelew,AR,2022-01-24 00:34:05,-43.249,-65.3051,74.01,27,11,25.34
843,Torfyanoy,RU,2022-01-24 00:34:06,58.4916,49.1979,2.75,99,99,4.76
844,Saint-Georges,GD,2022-01-24 00:34:06,12.0564,-61.7485,76.68,78,40,9.22
845,Black River,JM,2022-01-24 00:34:07,18.0264,-77.8487,78.8,82,39,1.86
846,Acajutla,SV,2022-01-24 00:34:07,13.5928,-89.8275,88.14,73,6,5.66
847,Boshnyakovo,RU,2022-01-24 00:34:08,49.6333,142.1667,9.27,77,9,3.85
848,Uspenka,UA,2022-01-24 00:34:08,48.3903,39.1619,28.47,97,100,12.64
849,Ambon,ID,2022-01-24 00:34:09,-3.6954,128.1814,86.14,74,20,4.61
850,Niono,ML,2022-01-24 00:34:09,14.2526,-5.993,65.89,17,0,10.71
851,Karpogory,RU,2022-01-24 00:34:10,64.0019,44.4451,14.27,92,100,10.02
852,Bend,US,2022-01-24 00:34:10,44.0582,-121.3153,58.86,29,0,4.61
853,Petropavlovka,RU,2022-01-24 00:34:11,50.6114,105.3196,2.62,93,100,2.73
854,Astana,KZ,2022-01-24 00:34:11,51.1801,71.446,-13.05,77,54,8.95
855,Guadalupe Y Calvo,MX,2022-01-24 00:34:12,26.1,-106.9667,38.82,60,9,7.02
856,Buraydah,SA,2022-01-24 00:34:12,26.326,43.975,57.65,56,0,8.48
857,Murray Bridge,AU,2022-01-24 00:34:12,-35.1167,139.2667,84.43,54,100,7.67
858,Ongandjera,NA,2022-01-24 00:34:13,-17.8833,15.0667,74.34,40,12,8.68
859,Makokou,GA,2022-01-24 00:34:13,0.5738,12.8642,75.72,57,94,1.66
860,Kologriv,RU,2022-01-24 00:34:14,58.8275,44.3178,-4.27,100,97,3.78
861,Jinxiang,CN,2022-01-24 00:34:14,27.4327,120.6062,55.17,87,100,14.05
862,Nesbyen,NO,2022-01-24 00:34:15,60.5681,9.1027,44.58,86,100,8.79
863,Indramayu,ID,2022-01-24 00:34:15,-6.3264,108.32,81.05,81,82,2.64
864,Jinchang,CN,2022-01-24 00:34:16,38.4953,102.1739,20.61,55,5,0.47
865,Nagorsk,RU,2022-01-24 00:34:17,59.3172,50.8078,3.92,99,99,4.18
866,Pokhara,NP,2022-01-24 00:34:17,28.2333,83.9833,48.33,46,85,5.68
867,Aswan,EG,2022-01-24 00:31:19,24.0934,32.907,51.6,37,97,9.28
868,Tsirguliina,EE,2022-01-24 00:34:18,57.864,26.1947,28.56,92,100,8.95
869,Maniitsoq,GL,2022-01-24 00:34:18,65.4167,-52.9,19.74,68,100,19.73
870,Comodoro Rivadavia,AR,2022-01-24 00:34:19,-45.8667,-67.5,69.66,28,0,31.07
871,Olinda,BR,2022-01-24 00:32:06,-8.0089,-34.8553,82.13,65,20,4.61
872,Kindu,CD,2022-01-24 00:34:20,-2.95,25.95,68.7,99,100,2.3
873,Jesus Maria,AR,2022-01-24 00:35:20,-30.9815,-64.0942,72.95,90,100,2.57
874,Inta,RU,2022-01-24 00:35:21,66.0317,60.1659,11.91,89,32,12.84
875,Padang,ID,2022-01-24 00:35:21,-0.9492,100.3543,73.45,85,100,2.44
876,Penzance,GB,2022-01-24 00:35:22,50.1186,-5.5371,45.77,80,100,17.18
877,Porto Novo,BJ,2022-01-24 00:35:22,6.4965,2.6036,76.01,83,4,2.73
878,Sao Miguel Do Araguaia,BR,2022-01-24 00:35:23,-13.275,-50.1628,76.33,75,12,1.59
879,Mazamari,PE,2022-01-24 00:35:23,-11.3258,-74.5308,70.63,94,23,2.13
880,Oudtshoorn,ZA,2022-01-24 00:35:24,-33.5907,22.2014,81.59,30,37,2.57
881,Valparaiso,CL,2022-01-24 00:35:24,-33.0393,-71.6273,71.24,43,0,6.91
882,Pemangkat,ID,2022-01-24 00:35:24,1.1667,108.9667,80.44,81,100,4.76
883,Itatskiy,RU,2022-01-24 00:35:25,56.07,89.0369,-6.99,100,99,2.73
884,Nautla,MX,2022-01-24 00:35:26,20.2167,-96.7833,63.14,85,80,8.25
885,Pamplona,ES,2022-01-24 00:35:26,42.8169,-1.6432,37.92,84,0,0.0
886,Fukue,JP,2022-01-24 00:35:27,32.6881,128.8419,52.16,76,75,21.85
887,Tacoronte,ES,2022-01-24 00:35:27,28.4769,-16.4102,58.26,74,0,1.99
888,Aguililla,MX,2022-01-24 00:35:27,18.7333,-102.7333,68.45,48,12,6.22
